comparison_id,comparison_name,gene_set,gene_name
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential transcript expression,NEDD4L
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential intron excision,RABGGTB
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential alternative splicing,CFTR
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Upregulated genes,AL138787.2
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Downregulated genes,AL121944.1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential exon usage,TFPI
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential transcript expression,GOLGB1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential intron excision,SF3B3
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential alternative splicing,ARFGAP2
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Upregulated genes,ZC3H12A
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Downregulated genes,CRIP3
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential exon usage,APOL1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential transcript expression,RUNX1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential intron excision,ARNTL2
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential alternative splicing,AKAP8L
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Upregulated genes,SNIP1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Downregulated genes,SOSTDC1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential exon usage,PLAUR
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential transcript expression,YME1L1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential intron excision,TRA2A
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential alternative splicing,NAA25
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Upregulated genes,RLF
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Downregulated genes,AQP1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential exon usage,MAP3K13
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential transcript expression,RALGAPB
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential intron excision,HLA-F
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential alternative splicing,ZUP1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Upregulated genes,NFYC-AS1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Downregulated genes,AC005090.1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential exon usage,NEDD4L
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential transcript expression,TNFAIP3
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential intron excision,NRG1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential alternative splicing,EIF4A2
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Upregulated genes,CFAP57
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Downregulated genes,RUNDC3B
