comparison_id,comparison_name,gene_set,gene_name
influenza_inf_48_control,Influenza_48,Upregulated genes,PGLYRP4
influenza_inf_48_control,Influenza_48,Downregulated genes,NDUFA11
influenza_inf_48_control,Influenza_48,Differential exon usage,ATP6V1C2
influenza_inf_48_control,Influenza_48,Differential transcript expression,HDAC9
influenza_inf_48_control,Influenza_48,Differential intron excision,FIP1L1
influenza_inf_48_control,Influenza_48,Differential alternative splicing,RRNAD1
influenza_inf_48_control,Influenza_48,Upregulated genes,ADAR
influenza_inf_48_control,Influenza_48,Downregulated genes,CERS4
influenza_inf_48_control,Influenza_48,Differential exon usage,MPZL2
influenza_inf_48_control,Influenza_48,Differential transcript expression,PML
influenza_inf_48_control,Influenza_48,Differential intron excision,NSFL1C
influenza_inf_48_control,Influenza_48,Differential alternative splicing,ERBIN
influenza_inf_48_control,Influenza_48,Upregulated genes,IFI16
influenza_inf_48_control,Influenza_48,Downregulated genes,ISYNA1
influenza_inf_48_control,Influenza_48,Differential exon usage,SKP2
influenza_inf_48_control,Influenza_48,Differential transcript expression,SP100
influenza_inf_48_control,Influenza_48,Differential intron excision,PRPF38B
influenza_inf_48_control,Influenza_48,Differential alternative splicing,CBWD2
influenza_inf_48_control,Influenza_48,Upregulated genes,AIM2
influenza_inf_48_control,Influenza_48,Downregulated genes,CYP2B7P
influenza_inf_48_control,Influenza_48,Differential exon usage,TM4SF1
influenza_inf_48_control,Influenza_48,Differential transcript expression,GCA
influenza_inf_48_control,Influenza_48,Differential intron excision,YPEL5
influenza_inf_48_control,Influenza_48,Differential alternative splicing,STAU1
influenza_inf_48_control,Influenza_48,Upregulated genes,SLAMF7
influenza_inf_48_control,Influenza_48,Downregulated genes,FOSB
influenza_inf_48_control,Influenza_48,Differential exon usage,KRT15
influenza_inf_48_control,Influenza_48,Differential transcript expression,THSD1
influenza_inf_48_control,Influenza_48,Differential intron excision,NEDD4L
influenza_inf_48_control,Influenza_48,Differential alternative splicing,LGALS9
influenza_inf_48_control,Influenza_48,Upregulated genes,ARHGAP30
influenza_inf_48_control,Influenza_48,Downregulated genes,EMC10
influenza_inf_48_control,Influenza_48,Differential exon usage,RRAS2
influenza_inf_48_control,Influenza_48,Differential transcript expression,AC118553.2
influenza_inf_48_control,Influenza_48,Differential intron excision,STAU1
influenza_inf_48_control,Influenza_48,Differential alternative splicing,SLC37A3
influenza_inf_48_control,Influenza_48,Upregulated genes,BLZF1
influenza_inf_48_control,Influenza_48,Downregulated genes,SYNGR1
influenza_inf_48_control,Influenza_48,Differential exon usage,TSEN15
influenza_inf_48_control,Influenza_48,Differential transcript expression,SAMHD1
influenza_inf_48_control,Influenza_48,Differential intron excision,SPTAN1
influenza_inf_48_control,Influenza_48,Differential alternative splicing,CD47
influenza_inf_48_control,Influenza_48,Upregulated genes,RABGAP1L
influenza_inf_48_control,Influenza_48,Downregulated genes,MT-ATP6
influenza_inf_48_control,Influenza_48,Differential exon usage,MIR4435-2HG
influenza_inf_48_control,Influenza_48,Differential transcript expression,CCL5
influenza_inf_48_control,Influenza_48,Differential intron excision,TCERG1
influenza_inf_48_control,Influenza_48,Differential alternative splicing,SHMT1
influenza_inf_48_control,Influenza_48,Upregulated genes,RABGAP1L-IT1
influenza_inf_48_control,Influenza_48,Downregulated genes,MT-CO3
influenza_inf_48_control,Influenza_48,Differential exon usage,CTNND1
influenza_inf_48_control,Influenza_48,Differential transcript expression,AL450426.1
influenza_inf_48_control,Influenza_48,Differential intron excision,TNIP1
influenza_inf_48_control,Influenza_48,Differential alternative splicing,CLK3
influenza_inf_48_control,Influenza_48,Upregulated genes,NCF2
influenza_inf_48_control,Influenza_48,Downregulated genes,MT-ND5
influenza_inf_48_control,Influenza_48,Differential exon usage,ANXA1
influenza_inf_48_control,Influenza_48,Differential transcript expression,TPM3
influenza_inf_48_control,Influenza_48,Differential intron excision,ZMYND8
influenza_inf_48_control,Influenza_48,Differential alternative splicing,SP100
influenza_inf_48_control,Influenza_48,Upregulated genes,AL512306.3
influenza_inf_48_control,Influenza_48,Downregulated genes,MT-ND6
influenza_inf_48_control,Influenza_48,Differential exon usage,TOR1B
influenza_inf_48_control,Influenza_48,Differential transcript expression,PMAIP1
influenza_inf_48_control,Influenza_48,Differential intron excision,FHL2
influenza_inf_48_control,Influenza_48,Differential alternative splicing,NUTM2A-AS1
influenza_inf_48_control,Influenza_48,Upregulated genes,G0S2
influenza_inf_48_control,Influenza_48,Downregulated genes,MT-CYB
influenza_inf_48_control,Influenza_48,Differential exon usage,SSH3
influenza_inf_48_control,Influenza_48,Differential transcript expression,XAF1
influenza_inf_48_control,Influenza_48,Differential intron excision,PRPF4
influenza_inf_48_control,Influenza_48,Differential alternative splicing,ANKRD10
influenza_inf_48_control,Influenza_48,Upregulated genes,HSD11B1
influenza_inf_48_control,Influenza_48,Differential exon usage,BX470102.2
influenza_inf_48_control,Influenza_48,Differential transcript expression,TREX1
influenza_inf_48_control,Influenza_48,Differential intron excision,CTNND1
influenza_inf_48_control,Influenza_48,Differential alternative splicing,PLEKHA4
influenza_inf_48_control,Influenza_48,Upregulated genes,C1orf74
influenza_inf_48_control,Influenza_48,Differential exon usage,OSBPL1A
influenza_inf_48_control,Influenza_48,Differential transcript expression,NUP98
influenza_inf_48_control,Influenza_48,Differential intron excision,ADK
influenza_inf_48_control,Influenza_48,Differential alternative splicing,CCDC125
influenza_inf_48_control,Influenza_48,Upregulated genes,IRF6
influenza_inf_48_control,Influenza_48,Differential exon usage,MX2
influenza_inf_48_control,Influenza_48,Differential transcript expression,STAT2
influenza_inf_48_control,Influenza_48,Differential intron excision,LCOR
influenza_inf_48_control,Influenza_48,Differential alternative splicing,MRPS18B
influenza_inf_48_control,Influenza_48,Upregulated genes,NRIR
influenza_inf_48_control,Influenza_48,Differential exon usage,OAS2
influenza_inf_48_control,Influenza_48,Differential transcript expression,SPATS2L
influenza_inf_48_control,Influenza_48,Differential intron excision,CLK4
influenza_inf_48_control,Influenza_48,Differential alternative splicing,CLEC2D
influenza_inf_48_control,Influenza_48,Upregulated genes,CMPK2
influenza_inf_48_control,Influenza_48,Differential exon usage,GBP1
