comparison_id,comparison_name,gene_set,gene_name
sars_sars12_control,SARS12,Upregulated genes,AC145098.2
sars_sars12_control,SARS12,Downregulated genes,PLEKHS1
sars_sars12_control,SARS12,Differential exon usage,ANKRD11
sars_sars12_control,SARS12,Differential alternative splicing,BICD1
sars_sars12_control,SARS12,Upregulated genes,CLK4
sars_sars12_control,SARS12,Downregulated genes,BNIP3
sars_sars12_control,SARS12,Differential exon usage,PSME4
sars_sars12_control,SARS12,Differential alternative splicing,ZNF485
sars_sars12_control,SARS12,Upregulated genes,RNF182
sars_sars12_control,SARS12,Downregulated genes,MIR210HG
sars_sars12_control,SARS12,Differential exon usage,KCNN4
sars_sars12_control,SARS12,Differential alternative splicing,MARK3
sars_sars12_control,SARS12,Upregulated genes,PPP1R18
sars_sars12_control,SARS12,Downregulated genes,MUC6
sars_sars12_control,SARS12,Differential exon usage,PHF14
sars_sars12_control,SARS12,Differential alternative splicing,TSC22D2
sars_sars12_control,SARS12,Upregulated genes,CDKN1A
sars_sars12_control,SARS12,Downregulated genes,MUC5B
sars_sars12_control,SARS12,Differential exon usage,VCL
sars_sars12_control,SARS12,Differential alternative splicing,LINC00963
sars_sars12_control,SARS12,Upregulated genes,ADGRF4
sars_sars12_control,SARS12,Downregulated genes,ALDH3B1
sars_sars12_control,SARS12,Differential exon usage,PSPC1
sars_sars12_control,SARS12,Differential alternative splicing,ZNF207
sars_sars12_control,SARS12,Upregulated genes,TENT5A
sars_sars12_control,SARS12,Downregulated genes,FGF19
sars_sars12_control,SARS12,Differential exon usage,ALDH1A3
sars_sars12_control,SARS12,Differential alternative splicing,RNF146
sars_sars12_control,SARS12,Upregulated genes,PKIB
sars_sars12_control,SARS12,Downregulated genes,SCNN1A
sars_sars12_control,SARS12,Differential exon usage,DST
sars_sars12_control,SARS12,Differential alternative splicing,AC097376.3
sars_sars12_control,SARS12,Upregulated genes,SYNE1
sars_sars12_control,SARS12,Downregulated genes,METTL7A
sars_sars12_control,SARS12,Differential exon usage,PSME2
sars_sars12_control,SARS12,Differential alternative splicing,CROCC
sars_sars12_control,SARS12,Upregulated genes,PDGFA
sars_sars12_control,SARS12,Downregulated genes,LINC02381
sars_sars12_control,SARS12,Differential exon usage,CD46
sars_sars12_control,SARS12,Differential alternative splicing,GCNT4
sars_sars12_control,SARS12,Upregulated genes,THSD7A
sars_sars12_control,SARS12,Downregulated genes,SHISA2
sars_sars12_control,SARS12,Differential exon usage,ABCD4
sars_sars12_control,SARS12,Differential alternative splicing,SYT7
sars_sars12_control,SARS12,Upregulated genes,GPNMB
sars_sars12_control,SARS12,Downregulated genes,ALDH1A3
sars_sars12_control,SARS12,Differential exon usage,COX11
sars_sars12_control,SARS12,Differential alternative splicing,RAB30
sars_sars12_control,SARS12,Upregulated genes,STX1A
sars_sars12_control,SARS12,Downregulated genes,CIITA
sars_sars12_control,SARS12,Differential exon usage,SREBF2
sars_sars12_control,SARS12,Differential alternative splicing,ANAPC16
sars_sars12_control,SARS12,Upregulated genes,DNAJB9
sars_sars12_control,SARS12,Downregulated genes,ACSM3
sars_sars12_control,SARS12,Differential exon usage,KRT17
sars_sars12_control,SARS12,Differential alternative splicing,VOPP1
sars_sars12_control,SARS12,Upregulated genes,EPHB6
sars_sars12_control,SARS12,Downregulated genes,CHST4
sars_sars12_control,SARS12,Differential exon usage,TBC1D9B
sars_sars12_control,SARS12,Differential alternative splicing,LINC01473
sars_sars12_control,SARS12,Upregulated genes,INSIG1
sars_sars12_control,SARS12,Downregulated genes,KRT16P2
sars_sars12_control,SARS12,Differential exon usage,TSC22D2
sars_sars12_control,SARS12,Differential alternative splicing,LINC00494
sars_sars12_control,SARS12,Upregulated genes,AC107959.1
sars_sars12_control,SARS12,Downregulated genes,ARHGAP23
sars_sars12_control,SARS12,Differential exon usage,CPNE1
sars_sars12_control,SARS12,Differential alternative splicing,TMEM161B-AS1
sars_sars12_control,SARS12,Upregulated genes,NPBWR1
sars_sars12_control,SARS12,Downregulated genes,PPP1R1B
sars_sars12_control,SARS12,Differential exon usage,COG4
sars_sars12_control,SARS12,Differential alternative splicing,BRCA2
sars_sars12_control,SARS12,Upregulated genes,EYA1
sars_sars12_control,SARS12,Downregulated genes,LINC01978
sars_sars12_control,SARS12,Differential exon usage,VPS28
sars_sars12_control,SARS12,Differential alternative splicing,SAT1
sars_sars12_control,SARS12,Upregulated genes,GEM
sars_sars12_control,SARS12,Downregulated genes,SERPINB2
sars_sars12_control,SARS12,Differential exon usage,HACD2
sars_sars12_control,SARS12,Differential alternative splicing,ZNF121
sars_sars12_control,SARS12,Upregulated genes,HAS2
sars_sars12_control,SARS12,Downregulated genes,CEACAM1
sars_sars12_control,SARS12,Differential exon usage,BCAR3
sars_sars12_control,SARS12,Differential alternative splicing,E2F6
sars_sars12_control,SARS12,Upregulated genes,CDKN2B
sars_sars12_control,SARS12,Downregulated genes,SELENOW
sars_sars12_control,SARS12,Differential exon usage,SPTAN1
sars_sars12_control,SARS12,Differential alternative splicing,ATXN7
sars_sars12_control,SARS12,Upregulated genes,GCNT1
sars_sars12_control,SARS12,Downregulated genes,AL121772.1
sars_sars12_control,SARS12,Differential exon usage,PDK2
sars_sars12_control,SARS12,Differential alternative splicing,DPY19L2P2
sars_sars12_control,SARS12,Upregulated genes,TNC
sars_sars12_control,SARS12,Downregulated genes,BCAS1
sars_sars12_control,SARS12,Differential exon usage,CTSA
sars_sars12_control,SARS12,Differential alternative splicing,CIB2
sars_sars12_control,SARS12,Upregulated genes,TRAF1
sars_sars12_control,SARS12,Downregulated genes,YPEL1
sars_sars12_control,SARS12,Differential exon usage,SPP1
sars_sars12_control,SARS12,Differential alternative splicing,PDP1
sars_sars12_control,SARS12,Upregulated genes,ZBTB34
sars_sars12_control,SARS12,Downregulated genes,GNAZ
sars_sars12_control,SARS12,Differential exon usage,LUC7L2
sars_sars12_control,SARS12,Differential alternative splicing,ENDOV
sars_sars12_control,SARS12,Upregulated genes,JCAD
sars_sars12_control,SARS12,Downregulated genes,DMC1
sars_sars12_control,SARS12,Differential exon usage,RBM39
sars_sars12_control,SARS12,Differential alternative splicing,LINC00174
sars_sars12_control,SARS12,Upregulated genes,AL117339.4
sars_sars12_control,SARS12,Downregulated genes,SLC6A14
sars_sars12_control,SARS12,Differential exon usage,AKT2
sars_sars12_control,SARS12,Differential alternative splicing,PIP5K1A
sars_sars12_control,SARS12,Upregulated genes,HSD17B7P2
sars_sars12_control,SARS12,Differential exon usage,COL27A1
sars_sars12_control,SARS12,Differential alternative splicing,KDM6A
sars_sars12_control,SARS12,Upregulated genes,ZNF365
sars_sars12_control,SARS12,Differential exon usage,XPO1
sars_sars12_control,SARS12,Differential alternative splicing,MFSD13A
sars_sars12_control,SARS12,Upregulated genes,AL731563.3
sars_sars12_control,SARS12,Differential exon usage,EEF1D
sars_sars12_control,SARS12,Differential alternative splicing,ATXN2
sars_sars12_control,SARS12,Upregulated genes,PTPRE
sars_sars12_control,SARS12,Differential exon usage,SCRIB
sars_sars12_control,SARS12,Differential alternative splicing,RAB18
sars_sars12_control,SARS12,Upregulated genes,CALCB
sars_sars12_control,SARS12,Differential exon usage,CDK12
sars_sars12_control,SARS12,Differential alternative splicing,AMY2B
sars_sars12_control,SARS12,Upregulated genes,P2RY2
sars_sars12_control,SARS12,Differential exon usage,ANXA4
sars_sars12_control,SARS12,Differential alternative splicing,EME2
sars_sars12_control,SARS12,Upregulated genes,RAB30
sars_sars12_control,SARS12,Differential exon usage,RNASEH2B
sars_sars12_control,SARS12,Differential alternative splicing,ANKRD36C
sars_sars12_control,SARS12,Upregulated genes,MMP1
sars_sars12_control,SARS12,Differential exon usage,CSRP1
sars_sars12_control,SARS12,Differential alternative splicing,NAV3
sars_sars12_control,SARS12,Upregulated genes,ALKBH8
sars_sars12_control,SARS12,Differential exon usage,PRR13
sars_sars12_control,SARS12,Differential alternative splicing,KLHDC4
sars_sars12_control,SARS12,Upregulated genes,ADAMTS15
sars_sars12_control,SARS12,Differential exon usage,MXD4
sars_sars12_control,SARS12,Differential alternative splicing,ADAMTSL5
sars_sars12_control,SARS12,Upregulated genes,VAMP1
sars_sars12_control,SARS12,Differential exon usage,SLC44A4
sars_sars12_control,SARS12,Differential alternative splicing,MTARC1
sars_sars12_control,SARS12,Upregulated genes,PTHLH
sars_sars12_control,SARS12,Differential exon usage,UCA1
sars_sars12_control,SARS12,Differential alternative splicing,CLASP1
sars_sars12_control,SARS12,Upregulated genes,RPSAP52
sars_sars12_control,SARS12,Differential exon usage,ACSF2
sars_sars12_control,SARS12,Differential alternative splicing,MATR3
sars_sars12_control,SARS12,Upregulated genes,SOCS2
sars_sars12_control,SARS12,Differential exon usage,EBLN3P
sars_sars12_control,SARS12,Differential alternative splicing,PSPH
sars_sars12_control,SARS12,Upregulated genes,HCFC2
sars_sars12_control,SARS12,Differential exon usage,PIGT
sars_sars12_control,SARS12,Differential alternative splicing,DNALI1
sars_sars12_control,SARS12,Upregulated genes,NUAK1
sars_sars12_control,SARS12,Differential exon usage,PPIA
sars_sars12_control,SARS12,Differential alternative splicing,MIR924HG
sars_sars12_control,SARS12,Upregulated genes,MVK
sars_sars12_control,SARS12,Differential exon usage,KIAA0895
sars_sars12_control,SARS12,Differential alternative splicing,KIAA1328
sars_sars12_control,SARS12,Upregulated genes,OAS2
sars_sars12_control,SARS12,Differential exon usage,CTSD
sars_sars12_control,SARS12,Differential alternative splicing,ELL2
sars_sars12_control,SARS12,Upregulated genes,USPL1
sars_sars12_control,SARS12,Differential exon usage,TPM4
sars_sars12_control,SARS12,Differential alternative splicing,AL390879.1
sars_sars12_control,SARS12,Upregulated genes,MEDAG
sars_sars12_control,SARS12,Differential exon usage,INTS14
sars_sars12_control,SARS12,Differential alternative splicing,CLN6
sars_sars12_control,SARS12,Upregulated genes,IRF9
sars_sars12_control,SARS12,Differential exon usage,MGST3
sars_sars12_control,SARS12,Differential alternative splicing,LINC00662
sars_sars12_control,SARS12,Upregulated genes,FRMD6
sars_sars12_control,SARS12,Differential exon usage,MVK
sars_sars12_control,SARS12,Differential alternative splicing,MCOLN3
sars_sars12_control,SARS12,Upregulated genes,LTBP2
sars_sars12_control,SARS12,Differential exon usage,TPT1
sars_sars12_control,SARS12,Differential alternative splicing,ZFAND2A-DT
sars_sars12_control,SARS12,Upregulated genes,DIO3OS
sars_sars12_control,SARS12,Differential exon usage,COQ8B
sars_sars12_control,SARS12,Differential alternative splicing,FAM86B1
sars_sars12_control,SARS12,Upregulated genes,DIO3
sars_sars12_control,SARS12,Differential exon usage,GUK1
sars_sars12_control,SARS12,Differential alternative splicing,CATSPER1
sars_sars12_control,SARS12,Upregulated genes,HERC2P3
sars_sars12_control,SARS12,Differential exon usage,ITPR1
sars_sars12_control,SARS12,Differential alternative splicing,MAMDC4
sars_sars12_control,SARS12,Upregulated genes,HERC2P2
sars_sars12_control,SARS12,Differential exon usage,LAMB1
sars_sars12_control,SARS12,Differential alternative splicing,ARHGAP12
sars_sars12_control,SARS12,Upregulated genes,SHC4
sars_sars12_control,SARS12,Differential exon usage,POLD4
sars_sars12_control,SARS12,Differential alternative splicing,COBL
sars_sars12_control,SARS12,Upregulated genes,SEMA7A
sars_sars12_control,SARS12,Differential exon usage,ANKRA2
sars_sars12_control,SARS12,Differential alternative splicing,CEP290
sars_sars12_control,SARS12,Upregulated genes,ARID3B
sars_sars12_control,SARS12,Differential exon usage,MVD
sars_sars12_control,SARS12,Differential alternative splicing,DMTF1
sars_sars12_control,SARS12,Upregulated genes,MEX3B
sars_sars12_control,SARS12,Differential exon usage,SPECC1
sars_sars12_control,SARS12,Differential alternative splicing,VEPH1
sars_sars12_control,SARS12,Upregulated genes,BMERB1
sars_sars12_control,SARS12,Differential exon usage,SECISBP2
sars_sars12_control,SARS12,Differential alternative splicing,LINC00511
sars_sars12_control,SARS12,Upregulated genes,SMG1P5
sars_sars12_control,SARS12,Differential exon usage,TMEM129
sars_sars12_control,SARS12,Differential alternative splicing,NAT1
sars_sars12_control,SARS12,Upregulated genes,PDP2
sars_sars12_control,SARS12,Differential exon usage,FAM135A
sars_sars12_control,SARS12,Differential alternative splicing,LINC02532
sars_sars12_control,SARS12,Upregulated genes,FOXC2
sars_sars12_control,SARS12,Differential exon usage,TBRG4
sars_sars12_control,SARS12,Differential alternative splicing,LINC00944
sars_sars12_control,SARS12,Upregulated genes,XAF1
sars_sars12_control,SARS12,Differential exon usage,ATF2
sars_sars12_control,SARS12,Differential alternative splicing,MTIF3
sars_sars12_control,SARS12,Upregulated genes,B4GALNT2
sars_sars12_control,SARS12,Differential exon usage,AKR1B1
sars_sars12_control,SARS12,Differential alternative splicing,PDZD8
sars_sars12_control,SARS12,Upregulated genes,FHOD3
sars_sars12_control,SARS12,Differential exon usage,HDAC8
sars_sars12_control,SARS12,Differential alternative splicing,AL359715.1
sars_sars12_control,SARS12,Upregulated genes,SMAD7
sars_sars12_control,SARS12,Differential exon usage,AGAP3
sars_sars12_control,SARS12,Differential alternative splicing,LINC01504
sars_sars12_control,SARS12,Upregulated genes,LIPG
sars_sars12_control,SARS12,Differential exon usage,SH3GLB1
sars_sars12_control,SARS12,Differential alternative splicing,AC107294.2
sars_sars12_control,SARS12,Upregulated genes,ZNF555
sars_sars12_control,SARS12,Differential exon usage,ZNF257
sars_sars12_control,SARS12,Differential alternative splicing,TRPC1
sars_sars12_control,SARS12,Upregulated genes,ANGPTL4
sars_sars12_control,SARS12,Differential exon usage,NCBP2
sars_sars12_control,SARS12,Differential alternative splicing,DCAF6
sars_sars12_control,SARS12,Upregulated genes,ZNF627
sars_sars12_control,SARS12,Differential exon usage,TMEM132A
sars_sars12_control,SARS12,Differential alternative splicing,ZC3H14
sars_sars12_control,SARS12,Upregulated genes,ZFP14
sars_sars12_control,SARS12,Differential exon usage,MAPKAPK5
sars_sars12_control,SARS12,Differential alternative splicing,PPP3CB-AS1
sars_sars12_control,SARS12,Upregulated genes,ZNF420
sars_sars12_control,SARS12,Differential exon usage,SAR1A
sars_sars12_control,SARS12,Differential alternative splicing,GALNT14
sars_sars12_control,SARS12,Upregulated genes,ZNF585A
sars_sars12_control,SARS12,Differential exon usage,SUMF2
sars_sars12_control,SARS12,Differential alternative splicing,TRIM37
sars_sars12_control,SARS12,Upregulated genes,LYPD3
sars_sars12_control,SARS12,Differential exon usage,ENO1
sars_sars12_control,SARS12,Differential alternative splicing,RBM27
sars_sars12_control,SARS12,Upregulated genes,ZNF230
sars_sars12_control,SARS12,Differential exon usage,PDS5B
sars_sars12_control,SARS12,Differential alternative splicing,DTX2P1-UPK3BP1-PMS2P11
sars_sars12_control,SARS12,Upregulated genes,CGB5
sars_sars12_control,SARS12,Differential exon usage,ZNF75D
sars_sars12_control,SARS12,Differential alternative splicing,CYRIB
sars_sars12_control,SARS12,Upregulated genes,CGB7
sars_sars12_control,SARS12,Differential exon usage,PCBP2
sars_sars12_control,SARS12,Differential alternative splicing,SPDL1
sars_sars12_control,SARS12,Upregulated genes,IL11
sars_sars12_control,SARS12,Differential exon usage,GMDS-DT
sars_sars12_control,SARS12,Differential alternative splicing,SS18
sars_sars12_control,SARS12,Upregulated genes,FLRT3
sars_sars12_control,SARS12,Differential exon usage,RBMS1
sars_sars12_control,SARS12,Differential alternative splicing,LAMA2
sars_sars12_control,SARS12,Upregulated genes,ACSS2
sars_sars12_control,SARS12,Differential exon usage,BX890604.1
sars_sars12_control,SARS12,Differential alternative splicing,SLCO1B3-SLCO1B7
sars_sars12_control,SARS12,Upregulated genes,ZSWIM3
sars_sars12_control,SARS12,Differential exon usage,ENOSF1
sars_sars12_control,SARS12,Differential alternative splicing,SH3TC2
