comparison_id,comparison_name,gene_set,gene_name
ipf_ipf_control,IPF,Differential exon usage,TNS1
ipf_ipf_control,IPF,Differential transcript expression,IL1RN
ipf_ipf_control,IPF,Differential intron excision,CHCHD6
ipf_ipf_control,IPF,Differential alternative splicing,SLC9A3R2
ipf_ipf_control,IPF,Upregulated genes,SNORA73B
ipf_ipf_control,IPF,Downregulated genes,CYP4A11
ipf_ipf_control,IPF,Differential exon usage,KRT15
ipf_ipf_control,IPF,Differential transcript expression,THBS2
ipf_ipf_control,IPF,Differential intron excision,AKAP8L
ipf_ipf_control,IPF,Differential alternative splicing,BMP1
ipf_ipf_control,IPF,Upregulated genes,AL513497.1
ipf_ipf_control,IPF,Downregulated genes,CYP4Z1
ipf_ipf_control,IPF,Differential exon usage,STRBP
ipf_ipf_control,IPF,Differential transcript expression,H3-3B
ipf_ipf_control,IPF,Differential intron excision,CLK4
ipf_ipf_control,IPF,Differential alternative splicing,PVT1
ipf_ipf_control,IPF,Upregulated genes,SERINC2
ipf_ipf_control,IPF,Downregulated genes,CYP4A22
ipf_ipf_control,IPF,Differential exon usage,CTSK
ipf_ipf_control,IPF,Differential transcript expression,DYSF
ipf_ipf_control,IPF,Differential intron excision,ATAD3B
ipf_ipf_control,IPF,Differential alternative splicing,POSTN
ipf_ipf_control,IPF,Upregulated genes,ADGRB2
ipf_ipf_control,IPF,Downregulated genes,TAL1
ipf_ipf_control,IPF,Differential exon usage,FGD3
ipf_ipf_control,IPF,Differential transcript expression,SYNCRIP
ipf_ipf_control,IPF,Differential intron excision,BNIP2
ipf_ipf_control,IPF,Differential alternative splicing,TPM2
ipf_ipf_control,IPF,Upregulated genes,CSMD2
ipf_ipf_control,IPF,Downregulated genes,AL135960.1
ipf_ipf_control,IPF,Differential exon usage,CRLF1
ipf_ipf_control,IPF,Differential transcript expression,TRIP12
ipf_ipf_control,IPF,Differential intron excision,ARHGEF2
ipf_ipf_control,IPF,Differential alternative splicing,ZFAND4
ipf_ipf_control,IPF,Upregulated genes,GJB5
ipf_ipf_control,IPF,Downregulated genes,LINC01738
ipf_ipf_control,IPF,Differential exon usage,TSPAN3
ipf_ipf_control,IPF,Differential transcript expression,GOLGB1
ipf_ipf_control,IPF,Differential intron excision,ITGAE
ipf_ipf_control,IPF,Differential alternative splicing,PAPSS2
ipf_ipf_control,IPF,Upregulated genes,GJB4
ipf_ipf_control,IPF,Downregulated genes,SLC5A9
ipf_ipf_control,IPF,Differential exon usage,SLC12A8
ipf_ipf_control,IPF,Differential transcript expression,BPIFB1
ipf_ipf_control,IPF,Differential intron excision,NAIP
ipf_ipf_control,IPF,Differential alternative splicing,ABLIM1
ipf_ipf_control,IPF,Upregulated genes,GJB3
ipf_ipf_control,IPF,Downregulated genes,AL109659.2
ipf_ipf_control,IPF,Differential exon usage,EPB41L2
ipf_ipf_control,IPF,Differential transcript expression,C1R
ipf_ipf_control,IPF,Differential intron excision,PZP
ipf_ipf_control,IPF,Differential alternative splicing,ADAMTS7
ipf_ipf_control,IPF,Upregulated genes,AL590434.1
ipf_ipf_control,IPF,Downregulated genes,BSND
ipf_ipf_control,IPF,Differential exon usage,TRIM29
ipf_ipf_control,IPF,Differential transcript expression,PROM1
ipf_ipf_control,IPF,Differential intron excision,DENND2B
ipf_ipf_control,IPF,Differential alternative splicing,MUC1
ipf_ipf_control,IPF,Upregulated genes,EPHA10
ipf_ipf_control,IPF,Downregulated genes,RPSAP20
ipf_ipf_control,IPF,Differential exon usage,DST
ipf_ipf_control,IPF,Differential transcript expression,CSNK1D
ipf_ipf_control,IPF,Differential intron excision,SRC
ipf_ipf_control,IPF,Differential alternative splicing,NUMB
ipf_ipf_control,IPF,Upregulated genes,FHL3
ipf_ipf_control,IPF,Downregulated genes,C8B
ipf_ipf_control,IPF,Differential exon usage,SPAG4
ipf_ipf_control,IPF,Differential transcript expression,LIMA1
ipf_ipf_control,IPF,Differential intron excision,SHC1
ipf_ipf_control,IPF,Differential alternative splicing,SERPINA1
ipf_ipf_control,IPF,Upregulated genes,RHBDL2
ipf_ipf_control,IPF,Downregulated genes,AL161740.1
ipf_ipf_control,IPF,Differential exon usage,WNT2B
ipf_ipf_control,IPF,Differential transcript expression,CDH3
ipf_ipf_control,IPF,Differential intron excision,MEF2B
ipf_ipf_control,IPF,Differential alternative splicing,NPHP1
ipf_ipf_control,IPF,Upregulated genes,AL031985.3
ipf_ipf_control,IPF,Downregulated genes,JUN
ipf_ipf_control,IPF,Differential exon usage,GOLM1
