comparison_id,comparison_name,gene_set,gene_name
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,C7
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,TJP1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,NSFL1C
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,RCC1
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,TRABD2B
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,SPIDR
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,ACTG2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,ESYT2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,KIF13A
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,OPRD1
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,AC096541.1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,ADAMTS9
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,SFRP1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,TNS3
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,DVL3
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,AL513327.2
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,BEND5
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,MALAT1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,TTN
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,ABI1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,CAMKK2
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,GJB4
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,PODN
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,NAV2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,TTLL7
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,RAC1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,PPFIA1
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,CLSPN
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,SLC1A7
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,ACTN1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,FLNA
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,MYL6
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,DCN
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,CFAP97P1
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,PLPP3
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,WNT2B
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,COL1A2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,PPP3CB
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,CLSTN1
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,AL139286.2
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,RPL21P23
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,CALCB
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,ACKR1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,BPTF
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,TACC1
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,SH3D21
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,C8A
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,TIMP2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,SORBS2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,NPIPA1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,VPS39
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,CDCA8
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,ROR1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,STX17-AS1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,TPSAB1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,ARHGEF7
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,LAS1L
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,BMP8B
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,LEPR
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,FBLN1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,MMRN1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,SPTBN1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,TEAD1
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,MYCL
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,TCTEX1D1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,FAXDC2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,DACT3
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,DIAPH2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,MTSS2
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,MYCL-AS1
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,GADD45A
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,TTN
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,CNN1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,GOLGA2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,PELO
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,PPIH
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,DIRAS3
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,DAB2IP
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,CHRDL1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,ELF2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,MAGI2-AS3
